date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,perf_fee_paid,cum_gross_contrib,cagr_pct,,,
2021/04/11,SELL,BearPause,80,59949.71,84496.9593,13.6022,84510.5615,0.00028362,-0.00022708,0.00000018,0.00005654,84513.95,87705.45,3.6389,1,0,0,0,18000,236.0801,,,
2021/04/12,SELL,BearPause,80,59871.85,84510.5615,2.7082,84513.2697,0.00005654,-0.00004527,0.00000004,0.00001127,84513.94,87705.45,3.6389,1,0,0,0,18000,235.2088,,,
2021/04/13,SELL,BearPause,80,63551.33,84513.2697,0.5731,84513.8428,0.00001127,-0.00000902,0.00000001,0.00000225,84513.99,87705.45,3.6388,1,0,0,0,18000,234.3437,,,
2021/04/14,SELL,BearPause,80,63006.7,84513.8428,0.1133,84513.9561,0.00000225,-0.0000018,0,0.00000045,84513.98,87705.45,3.6388,1,0,0,0,18000,233.4843,,,
2021/04/15,SELL,BearPause,80,63270.33,84513.9561,0.0227,84513.9788,0.00000045,-0.00000036,0,0.00000009,84513.98,87705.45,3.6388,1,0,0,0,18000,232.6308,,,
2021/04/16,SELL,BearPause,80,61455.01,84513.9788,0.0044,84513.9832,0.00000009,-0.00000007,0,0.00000002,84513.98,87705.45,3.6388,1,0,0,0,18000,231.7831,,,
2021/04/17,SELL,BearPause,80,60114.81,84513.9832,0.0009,84513.984,0.00000002,-0.00000001,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,230.9412,,,
2021/04/18,SELL,BearPause,13,56338.25,84513.984,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,230.1049,,,
2021/04/19,SELL,BearPause,13,55694.57,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,229.2742,,,
2021/04/20,SELL,BearPause,13,56501.9,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,228.4492,,,
2021/04/21,SELL,BearPause,13,53837.91,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,227.6296,,,
2021/04/22,HOLD,Hold(momo),0,51787.8,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,0,0,0,0,18000,226.8155,,,
2021/04/23,HOLD,Hold(momo),0,51244.55,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,0,0,0,0,18000,226.0069,,,
2021/04/24,HOLD,Hold(momo),0,50226.4,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,0,0,0,0,18000,225.2036,,,
2021/04/25,HOLD,Hold(momo),0,49216.17,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,0,0,0,0,18000,224.4056,,,
2021/04/26,SELL,BearPause,13,54140.74,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,223.6128,,,
2021/04/27,SELL,BearPause,13,55177.25,84513.9841,0,84513.9841,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,222.8253,,,
2021/04/28,SELL,BearPause,13,54971.46,84513.9841,0,84513.9842,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,222.043,,,
2021/04/29,SELL,BearPause,13,53713.15,84513.9842,0,84513.9842,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,221.2657,,,
2021/04/30,SELL,BearPause,13,57853.07,84513.9842,0,84513.9842,0,0,0,0,84513.98,87705.45,3.6388,1,0,0,0,18000,220.4936,,,
2021/05/01,SELL,BearPause,13,57935.86,85009.3409,0,84959.9277,0,0,0,0,84959.93,87705.45,3.1304,1,500,495.3568,49.4132,18500,214.4514,,,
2021/05/02,SELL,BearPause,13,56755.47,84959.9277,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,213.7125,,,
2021/05/03,SELL,BearPause,13,57311.61,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,212.9784,,,
2021/05/04,SELL,BearPause,13,53309.56,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,212.249,,,
2021/05/05,SELL,BearPause,13,57578.46,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,211.5242,,,
2021/05/06,SELL,BearPause,13,56620.7,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,210.8041,,,
2021/05/07,SELL,BearPause,13,57573.94,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,210.0886,,,
2021/05/08,SELL,BearPause,13,59074.08,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,209.3776,,,
2021/05/09,SELL,BearPause,13,58481.31,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,208.6711,,,
2021/05/10,SELL,BearPause,13,55909.85,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,207.969,,,
2021/05/11,SELL,BearPause,13,56951.08,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,1,0,0,0,18500,207.2714,,,
2021/05/12,HOLD,Hold(momo),0,49425.24,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,206.5782,,,
2021/05/13,HOLD,Hold(momo),0,49723.01,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,205.8893,,,
2021/05/14,HOLD,Hold(momo),0,50038.48,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,205.2047,,,
2021/05/15,HOLD,Hold(momo),0,46754.42,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,204.5243,,,
2021/05/16,HOLD,Hold(momo),0,46561.93,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,203.8482,,,
2021/05/17,HOLD,Hold(momo),0,43673.11,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,203.1763,,,
2021/05/18,HOLD,Hold(momo),0,43006.17,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,202.5085,,,
2021/05/19,HOLD,Hold(momo),0,36799.65,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,201.8448,,,
2021/05/20,SELL,Base8,12,40740.18,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,201.1852,,,
2021/05/21,HOLD,Hold(momo),0,37358.84,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,200.5297,,,
2021/05/22,HOLD,Hold(momo),0,37524.9,84959.9278,0,84959.9278,0,0,0,0,84959.93,87705.45,3.1304,0,0,0,0,18500,199.8781,,,
2021/05/23,BUY,Retrace-1.5,22,34762.44,84959.9278,-18691.1841,66268.7437,0,0.53725317,0.00043015,0.53725317,84944.97,87705.45,3.1474,0,0,0,0,18500,199.1927,,,
2021/05/24,SELL,Base8,12,38847.57,66268.7437,2504.5176,68773.2613,0.53725317,-0.06452196,0.00005158,0.47273122,87137.72,87705.45,0.6473,0,0,0,0,18500,204.0594,,,
2021/05/25,HOLD,Hold(momo),0,38471.19,68773.2613,0,68773.2613,0.47273122,0,0,0.47273122,86959.79,87705.45,0.8502,0,0,0,0,18500,202.9533,,,
2021/05/26,HOLD,Hold(momo),0,39328.27,68773.2613,0,68773.2613,0.47273122,0,0,0.47273122,87364.96,87705.45,0.3882,0,0,0,0,18500,203.303,,,
2021/05/27,HOLD,Hold(momo),0,38539.4,68773.2613,0,68773.2613,0.47273122,0,0,0.47273122,86992.04,87705.45,0.8134,0,0,0,0,18500,201.7242,,,
2021/05/28,BUY,Retrace-1.5,22,35754.81,68773.2613,-15130.1175,53643.1438,0.47273122,0.4228246,0.00033853,0.89555582,85663.57,87705.45,2.3281,0,0,0,0,18500,197.7946,,,
2021/05/29,BUY,Retrace-1.5,22,34612.9,53643.1438,-11801.4916,41841.6522,0.89555582,0.34068369,0.00027277,1.23623951,84631.49,87705.45,3.5049,0,0,0,0,18500,194.6144,,,
2021/05/30,BUY,Retrace-1.5,22,35748.58,41841.6522,-9205.1635,32636.4887,1.23623951,0.25729132,0.000206,1.49353083,86028.1,87705.45,1.9125,0,0,0,0,18500,197.4297,,,
2021/05/31,HOLD,Hold(momo),0,37352.65,32636.4887,0,32636.4887,1.49353083,0,0,1.49353083,88423.82,88423.82,0,0,0,0,0,18500,202.6292,,,
2021/06/01,HOLD,Hold(momo),0,36717.1,33131.8454,0,32830.8416,1.49353083,0,0,1.49353083,87668.96,88423.82,0.8537,0,500,495.3568,301.0038,19000,194.5559,,,
2021/06/02,HOLD,Hold(momo),0,37601.1,32830.8416,0,32830.8416,1.49353083,0,0,1.49353083,88989.24,88989.24,0,0,0,0,0,19000,197.0567,,,
2021/06/03,HOLD,Hold(momo),0,39209.8,32830.8416,0,32830.8416,1.49353083,0,0,1.49353083,91391.89,91391.89,0,0,0,0,0,19000,202.0444,,,
2021/06/04,HOLD,Hold(momo),0,36926.13,32830.8416,0,32830.8416,1.49353083,0,0,1.49353083,87981.16,91391.89,3.732,0,0,0,0,19000,193.4576,,,
2021/06/05,BUY,Retrace-1.5,22,35571.35,32830.8416,-7222.7852,25608.0565,1.49353083,0.20288819,0.00016244,1.69641902,85951.97,91391.89,5.9523,0,0,0,0,19000,188.1002,,,
2021/06/06,BUY,Retrace-1.5,22,35859,25608.0565,-5633.7724,19974.284,1.69641902,0.15698333,0.00012569,1.85340236,86435.44,91391.89,5.4233,0,0,0,0,19000,188.6474,,,
2021/06/07,BUY,Retrace-1.5,22,33606.02,19974.284,-4394.3425,15579.9415,1.85340236,0.13065597,0.00010461,1.98405832,82256.25,91391.89,9.9961,0,0,0,0,19000,178.2636,,,
2021/06/08,BUY,Retrace-1.5,22,33441.56,15579.9415,-3427.5871,12152.3544,1.98405832,0.10241284,0.000082,2.08647116,81927.2,91391.89,10.3562,0,0,0,0,19000,176.9458,,,
2021/06/09,SELL,Base8,12,37385.48,12152.3544,9360.4471,21512.8015,2.08647116,-0.25057684,0.0002003,1.83589432,90148.59,91391.89,1.3604,0,0,0,0,19000,195.424,,,
2021/06/10,HOLD,Hold(momo),0,36703.72,21512.8015,0,21512.8015,1.83589432,0,0,1.83589432,88896.95,91391.89,2.7299,0,0,0,0,19000,191.9678,,,
2021/06/11,HOLD,Hold(momo),0,37351.93,21512.8015,0,21512.8015,1.83589432,0,0,1.83589432,90087,91391.89,1.4278,0,0,0,0,19000,194.0726,,,
2021/06/12,BUY,Retrace-1.5,22,35538.95,21512.8015,-4732.8163,16779.9852,1.83589432,0.13306612,0.00010654,1.96896044,86754.77,91391.89,5.0739,0,0,0,0,19000,185.9197,,,
2021/06/13,SELL,Base8,12,39082.76,16779.9852,9234.289,26014.2742,1.96896044,-0.23646427,0.00018902,1.73249616,93725.01,93725.01,0,0,0,0,0,19000,200.9919,,,
2021/06/14,HOLD,Hold(momo),0,40545.77,26014.2742,0,26014.2742,1.73249616,0,0,1.73249616,96259.67,96259.67,0,0,0,0,0,19000,205.9414,,,
2021/06/15,HOLD,Hold(momo),0,40182.94,26014.2742,0,26014.2742,1.73249616,0,0,1.73249616,95631.06,96259.67,0.653,0,0,0,0,19000,203.9251,,,
2021/06/16,HOLD,Hold(momo),0,38381.71,26014.2742,0,26014.2742,1.73249616,0,0,1.73249616,92510.44,96259.67,3.8949,0,0,0,0,19000,196.4606,,,
2021/06/17,HOLD,Hold(momo),0,38075.32,26014.2742,0,26014.2742,1.73249616,0,0,1.73249616,91979.62,96259.67,4.4464,0,0,0,0,19000,194.6924,,,
2021/06/18,BUY,Retrace-1.5,22,35771.78,26014.2742,-5723.1403,20291.1338,1.73249616,0.15986238,0.00012799,1.89235854,87984.17,96259.67,8.5971,0,0,0,0,19000,185.2974,,,
2021/06/19,BUY,Retrace-1.5,22,35555.29,20291.1338,-4464.0494,15827.0844,1.89235854,0.12545189,0.00010044,2.01781043,87570.92,96259.67,9.0264,0,0,0,0,19000,183.8251,,,
2021/06/20,BUY,Retrace-1.5,22,35619.33,15827.0844,-3481.9586,12345.1258,2.01781043,0.09767654,0.0000782,2.11548697,87697.35,96259.67,8.895,0,0,0,0,19000,183.5519,,,
2021/06/21,BUY,Retrace-1.5,22,31682.3,12345.1258,-2715.9277,9629.1981,2.11548697,0.08565524,0.00006858,2.20114221,79366.45,96259.67,17.5496,0,0,0,0,19000,164.4263,,,
2021/06/22,BUY,Retrace-1.5,22,32517.47,9629.1981,-2118.4236,7510.7746,2.20114221,0.06509513,0.00005212,2.26623734,81203.08,96259.67,15.6416,0,0,0,0,19000,168.0804,,,
2021/06/23,BUY,Retrace-1.5,22,33684.88,7510.7746,-1652.3704,5858.4042,2.26623734,0.04901453,0.00003924,2.31525186,83847.39,96259.67,12.8946,0,0,0,0,19000,173.4647,,,
2021/06/24,BUY,Retrace-1.5,22,34675.91,5858.4042,-1288.8489,4569.5552,2.31525186,0.03713869,0.00002973,2.35239055,86140.84,96259.67,10.512,0,0,0,0,19000,177.9836,,,
2021/06/25,BUY,Retrace-1.5,22,31630.86,4569.5552,-1005.3022,3564.2531,2.35239055,0.0317569,0.00002543,2.38414745,78976.89,96259.67,17.9543,0,0,0,0,19000,161.6614,,,
2021/06/26,BUY,Retrace-1.5,22,32269.02,3564.2531,-784.1357,2780.1174,2.38414745,0.02428051,0.00001944,2.40842796,80497.73,96259.67,16.3744,0,0,0,0,19000,164.5764,,,
2021/06/27,BUY,Retrace-1.5,22,34702.56,2780.1174,-611.6258,2168.4916,2.40842796,0.0176107,0.0000141,2.42603867,86358.24,96259.67,10.2862,0,0,0,0,19000,176.8869,,,
2021/06/28,BUY,Retrace-1.5,22,34467.27,2168.4916,-477.0681,1691.4234,2.42603867,0.01383012,0.00001107,2.43986879,85787.04,96259.67,10.8796,0,0,0,0,19000,175.1403,,,
2021/06/29,BUY,Retrace-1.5,22,35887.83,1691.4234,-372.1132,1319.3103,2.43986879,0.01036049,0.0000083,2.45022928,89252.72,96259.67,7.2792,0,0,0,0,19000,182.0167,,,
2021/06/30,BUY,Retrace-1.5,22,35045.58,1319.3103,-290.2483,1029.062,2.45022928,0.0082754,0.00000663,2.45850467,87188.78,96259.67,9.4233,0,0,0,0,19000,177.1105,,,
2021/07/01,BUY,Retrace-1.5,22,33566.38,1524.4188,-335.3721,1189.0466,2.45850467,0.00998332,0.00000799,2.46848799,84047.25,96259.67,12.6869,0,500,495.3568,0,19500,165.2585,,,
2021/07/02,BUY,Retrace-1.5,22,33829.26,1189.0466,-261.5903,927.4564,2.46848799,0.00772648,0.00000619,2.47621447,84695.96,96259.67,12.013,0,0,0,0,19500,166.1471,,,
2021/07/03,BUY,Retrace-1.5,22,34685.09,927.4564,-204.0404,723.416,2.47621447,0.00587795,0.00000471,2.48209242,86815.01,96259.67,9.8116,0,0,0,0,19500,170.0769,,,
2021/07/04,BUY,Retrace-1.5,22,35318.68,723.416,-159.1515,564.2645,2.48209242,0.00450255,0.0000036,2.48659497,88387.52,96259.67,8.178,0,0,0,0,19500,172.8226,,,
2021/07/05,BUY,Retrace-1.5,22,33733.43,564.2645,-124.1382,440.1263,2.48659497,0.00367703,0.00000294,2.490272,84445.54,96259.67,12.2732,0,0,0,0,19500,164.2133,,,
2021/07/06,BUY,Retrace-1.5,22,34249.43,440.1263,-96.8278,343.2985,2.490272,0.00282487,0.00000226,2.49309687,85730.45,96259.67,10.9384,0,0,0,0,19500,166.3973,,,
2021/07/07,BUY,Retrace-1.5,22,33877.78,343.2985,-75.5257,267.7728,2.49309687,0.00222757,0.00000178,2.49532445,84803.83,96259.67,11.901,0,0,0,0,19500,164.0238,,,
2021/07/08,BUY,Retrace-1.5,22,32921.41,267.7728,-58.91,208.8628,2.49532445,0.00178798,0.00000143,2.49711243,82417.32,96259.67,14.3802,0,0,0,0,19500,158.6477,,,
2021/07/09,BUY,Retrace-1.5,22,33806.12,208.8628,-45.9498,162.913,2.49711243,0.00135813,0.00000109,2.49847056,84626.51,96259.67,12.0852,0,0,0,0,19500,162.7395,,,
2021/07/10,BUY,Retrace-1.5,22,33537.61,162.913,-35.8409,127.0721,2.49847056,0.00106782,0.00000085,2.49953838,83955.62,96259.67,12.7821,0,0,0,0,19500,160.9156,,,
2021/07/11,BUY,Retrace-1.5,22,34231.31,127.0721,-27.9559,99.1163,2.49953838,0.00081602,0.00000065,2.5003544,85689.52,96259.67,10.9809,0,0,0,0,19500,163.9818,,,
2021/07/12,BUY,Retrace-1.5,22,33164.26,99.1163,-21.8056,77.3107,2.5003544,0.00065698,0.00000053,2.50101138,83021.5,96259.67,13.7526,0,0,0,0,19500,158.1229,,,
2021/07/13,BUY,Retrace-1.5,22,32733.84,77.3107,-17.0084,60.3023,2.50101138,0.00051918,0.00000042,2.50153056,81945,96259.67,14.8709,0,0,0,0,19500,155.4973,,,
2021/07/14,BUY,Retrace-1.5,22,32852.12,60.3023,-13.2665,47.0358,2.50153056,0.0004035,0.00000032,2.50193406,82240.87,96259.67,14.5635,0,0,0,0,19500,155.67,,,
2021/07/15,BUY,Retrace-1.5,22,31879.33,47.0358,-10.3479,36.6879,2.50193406,0.00032434,0.00000026,2.50225839,79807.01,96259.67,17.092,0,0,0,0,19500,150.2988,,,
2021/07/16,BUY,Retrace-1.5,22,31416.81,36.6879,-8.0713,28.6166,2.50225839,0.00025671,0.00000021,2.5025151,78649.66,96259.67,18.2943,0,0,0,0,19500,147.5293,,,
2021/07/17,BUY,Retrace-1.5,22,31766.5,28.6166,-6.2957,22.3209,2.5025151,0.00019803,0.00000016,2.50271313,79524.76,96259.67,17.3852,0,0,0,0,19500,148.9115,,,
2021/07/18,BUY,Retrace-1.5,22,31827.03,22.3209,-4.9106,17.4103,2.50271313,0.00015417,0.00000012,2.50286729,79676.24,96259.67,17.2278,0,0,0,0,19500,148.8159,,,
2021/07/19,BUY,Retrace-1.5,22,30844.65,17.4103,-3.8303,13.5801,2.50286729,0.00012408,0.0000001,2.50299137,77217.47,96259.67,19.7821,0,0,0,0,19500,143.4316,,,
2021/07/20,BUY,Retrace-1.5,22,29837.18,13.5801,-2.9876,10.5924,2.50299137,0.00010005,0.00000008,2.50309142,74695.78,96259.67,22.4018,0,0,0,0,19500,137.8971,,,
2021/07/21,BUY,Retrace-1.5,22,32145.45,10.5924,-2.3303,8.2621,2.50309142,0.00007244,0.00000006,2.50316386,80473.59,96259.67,16.3995,0,0,0,0,19500,149.2122,,,
2021/07/22,BUY,Retrace-1.5,22,32279.94,8.2621,-1.8177,6.4444,2.50316386,0.00005626,0.00000005,2.50322012,80810.24,96259.67,16.0497,0,0,0,0,19500,149.4807,,,
2021/07/23,BUY,Retrace-1.5,22,33619.03,6.4444,-1.4178,5.0267,2.50322012,0.00004214,0.00000003,2.50326226,84162.28,96259.67,12.5675,0,0,0,0,19500,155.664,,,
2021/07/24,BUY,Retrace-1.5,22,34283.92,5.0267,-1.1059,3.9208,2.50326226,0.00003223,0.00000003,2.50329449,85826.67,96259.67,10.8384,0,0,0,0,19500,158.4665,,,
2021/07/25,BUY,Retrace-1.5,22,35390.32,3.9208,-0.8626,3.0582,2.50329449,0.00002435,0.00000002,2.50331885,88596.31,96259.67,7.9611,0,0,0,0,19500,163.3329,,,
2021/07/26,HOLD,Hold(momo),0,37288.01,3.0582,0,3.0582,2.50331885,0,0,2.50331885,93346.84,96259.67,3.026,0,0,0,0,19500,171.8033,,,
2021/07/27,HOLD,Hold(momo),0,39485.82,3.0582,0,3.0582,2.50331885,0,0,2.50331885,98848.66,98848.66,0,0,0,0,0,19500,181.4172,,,
2021/07/28,HOLD,Hold(momo),0,40007.94,3.0582,0,3.0582,2.50331885,0,0,2.50331885,100155.69,100155.69,0,0,0,0,0,19500,183.2683,,,
2021/07/29,HOLD,Hold(momo),0,40008.55,3.0582,0,3.0582,2.50331885,0,0,2.50331885,100157.22,100157.22,0,0,0,0,0,19500,182.7585,,,
2021/07/30,HOLD,Hold(momo),0,42243.22,3.0582,0,3.0582,2.50331885,0,0,2.50331885,105751.31,105751.31,0,0,0,0,0,19500,192.1456,,,
2021/07/31,HOLD,Hold(momo),0,41507.94,3.0582,0,3.0582,2.50331885,0,0,2.50331885,103910.67,105751.31,1.7405,0,0,0,0,19500,188.3801,,,
2021/08/01,HOLD,Hold(momo),0,39926.8,498.415,0,0,2.50331885,0,0,2.48502211,99218.98,105751.31,6.1771,0,500,495.3568,1228.3607,20000,175.1323,,,
2021/08/02,HOLD,Hold(momo),0,39186.09,0,0,0,2.48502211,0,0,2.48502211,97378.3,105751.31,7.9176,0,0,0,0,20000,171.4265,,,
2021/08/03,HOLD,Hold(momo),0,38193.94,0,0,0,2.48502211,0,0,2.48502211,94912.79,105751.31,10.2491,0,0,0,0,20000,166.6188,,,
2021/08/04,HOLD,Hold(momo),0,39736.81,0,0,0,2.48502211,0,0,2.48502211,98746.85,105751.31,6.6235,0,0,0,0,20000,172.8788,,,
2021/08/05,HOLD,Hold(momo),0,40859.1,0,0,0,2.48502211,0,0,2.48502211,101535.77,105751.31,3.9863,0,0,0,0,20000,177.2118,,,
2021/08/06,HOLD,Hold(momo),0,42802.82,0,0,0,2.48502211,0,0,2.48502211,106365.95,106365.95,0,0,0,0,0,20000,184.9031,,,
2021/08/07,HOLD,Hold(momo),0,44594.85,0,0,0,2.48502211,0,0,2.48502211,110819.19,110819.19,0,0,0,0,0,20000,191.7823,,,
2021/08/08,HOLD,Hold(momo),0,43830.31,0,0,0,2.48502211,0,0,2.48502211,108919.29,110819.19,1.7144,0,0,0,0,20000,188.121,,,
2021/08/09,HOLD,Hold(momo),0,46290.7,0,0,0,2.48502211,0,0,2.48502211,115033.41,115033.41,0,0,0,0,0,20000,197.5601,,,
2021/08/10,HOLD,Hold(momo),0,45595.19,0,0,0,2.48502211,0,0,2.48502211,113305.06,115033.41,1.5025,0,0,0,0,20000,194.2232,,,
2021/08/11,HOLD,Hold(momo),0,45590.28,0,0,0,2.48502211,0,0,2.48502211,113292.85,115033.41,1.5131,0,0,0,0,20000,193.6641,,,
2021/08/12,HOLD,Hold(momo),0,44432.95,0,0,0,2.48502211,0,0,2.48502211,110416.86,115033.41,4.0132,0,0,0,0,20000,188.4905,,,
2021/08/13,HOLD,Hold(momo),0,47800.34,0,0,0,2.48502211,0,0,2.48502211,118784.9,118784.9,0,0,0,0,0,20000,201.2951,,,
2021/08/14,HOLD,Hold(momo),0,47100.5,0,0,0,2.48502211,0,0,2.48502211,117045.78,118784.9,1.4641,0,0,0,0,20000,198.0046,,,
2021/08/15,HOLD,Hold(momo),0,47034.44,0,0,0,2.48502211,0,0,2.48502211,116881.62,118784.9,1.6023,0,0,0,0,20000,197.1979,,,
2021/08/16,HOLD,Hold(momo),0,45948.25,0,0,0,2.48502211,0,0,2.48502211,114182.42,118784.9,3.8746,0,0,0,0,20000,192.414,,,
2021/08/17,HOLD,Hold(momo),0,44691.78,0,0,0,2.48502211,0,0,2.48502211,111060.06,118784.9,6.5032,0,0,0,0,20000,186.9521,,,
2021/08/18,HOLD,Hold(momo),0,44744.86,0,0,0,2.48502211,0,0,2.48502211,111191.97,118784.9,6.3922,0,0,0,0,20000,186.653,,,
2021/08/19,HOLD,Hold(momo),0,46749.11,0,0,0,2.48502211,0,0,2.48502211,116172.57,118784.9,2.1992,0,0,0,0,20000,193.9351,,,
2021/08/20,HOLD,Hold(momo),0,49297.75,0,0,0,2.48502211,0,0,2.48502211,122506,122506,0,0,0,0,0,20000,203.09,,,
2021/08/21,HOLD,Hold(momo),0,48892.17,0,0,0,2.48502211,0,0,2.48502211,121498.12,122506,0.8227,0,0,0,0,20000,201.0059,,,
2021/08/22,HOLD,Hold(momo),0,49273.71,0,0,0,2.48502211,0,0,2.48502211,122446.26,122506,0.0488,0,0,0,0,20000,201.8801,,,
2021/08/23,HOLD,Hold(momo),0,49529.22,0,0,0,2.48502211,0,0,2.48502211,123081.21,123081.21,0,0,0,0,0,20000,202.275,,,
2021/08/24,HOLD,Hold(momo),0,47721.64,0,0,0,2.48502211,0,0,2.48502211,118589.33,123081.21,3.6495,0,0,0,0,20000,194.9784,,,
2021/08/25,HOLD,Hold(momo),0,48992.55,0,0,0,2.48502211,0,0,2.48502211,121747.57,123081.21,1.0835,0,0,0,0,20000,199.182,,,
2021/08/26,HOLD,Hold(momo),0,46893.17,0,0,0,2.48502211,0,0,2.48502211,116530.56,123081.21,5.3222,0,0,0,0,20000,190.8206,,,
2021/08/27,HOLD,Hold(momo),0,49083.81,0,0,0,2.48502211,0,0,2.48502211,121974.35,123081.21,0.8993,0,0,0,0,20000,198.434,,,
2021/08/28,HOLD,Hold(momo),0,48917.36,0,0,0,2.48502211,0,0,2.48502211,121560.72,123081.21,1.2354,0,0,0,0,20000,197.2849,,,
2021/08/29,HOLD,Hold(momo),0,48782.92,0,0,0,2.48502211,0,0,2.48502211,121226.63,123081.21,1.5068,0,0,0,0,20000,196.259,,,
2021/08/30,HOLD,Hold(momo),0,47009.03,0,0,0,2.48502211,0,0,2.48502211,116818.48,123081.21,5.0883,0,0,0,0,20000,189.211,,,
2021/08/31,HOLD,Hold(momo),0,47154.1,0,0,0,2.48502211,0,0,2.48502211,117178.98,123081.21,4.7954,0,0,0,0,20000,189.2412,,,
2021/09/01,HOLD,Hold(momo),0,48836.78,495.3568,0,0,2.48502211,0,0,2.44776904,119541.16,123081.21,2.8762,0,500,495.3568,2313.2211,20500,187.9185,,,
2021/09/02,HOLD,Hold(momo),0,49294.66,0,0,0,2.44776904,0,0,2.44776904,120661.94,123081.21,1.9656,0,0,0,0,20500,189.0303,,,
2021/09/03,HOLD,Hold(momo),0,50018.67,0,0,0,2.44776904,0,0,2.44776904,122434.15,123081.21,0.5257,0,0,0,0,20500,191.0545,,,
2021/09/04,HOLD,Hold(momo),0,49925.05,0,0,0,2.44776904,0,0,2.44776904,122204.99,123081.21,0.7119,0,0,0,0,20500,190.2222,,,
2021/09/05,HOLD,Hold(momo),0,51744.06,0,0,0,2.44776904,0,0,2.44776904,126657.51,126657.51,0,0,0,0,0,20500,195.9622,,,
2021/09/06,HOLD,Hold(momo),0,52662.34,0,0,0,2.44776904,0,0,2.44776904,128905.25,128905.25,0,0,0,0,0,20500,198.5475,,,
2021/09/07,HOLD,Hold(momo),0,46862.21,0,0,0,2.44776904,0,0,2.44776904,114707.87,128905.25,11.0138,0,0,0,0,20500,178.0633,,,
2021/09/08,HOLD,Hold(momo),0,46092.7,0,0,0,2.44776904,0,0,2.44776904,112824.28,128905.25,12.475,0,0,0,0,20500,174.89,,,
2021/09/09,HOLD,Hold(momo),0,46405.49,0,0,0,2.44776904,0,0,2.44776904,113589.92,128905.25,11.8811,0,0,0,0,20500,175.5409,,,
2021/09/10,HOLD,Hold(momo),0,44896.4,0,0,0,2.44776904,0,0,2.44776904,109896.02,128905.25,14.7467,0,0,0,0,20500,169.7665,,,
2021/09/11,HOLD,Hold(momo),0,45177.3,0,0,0,2.44776904,0,0,2.44776904,110583.6,128905.25,14.2133,0,0,0,0,20500,170.3274,,,
2021/09/12,HOLD,Hold(momo),0,46077.38,0,0,0,2.44776904,0,0,2.44776904,112786.78,128905.25,12.5041,0,0,0,0,20500,173.049,,,
